all,all_genus,mam,mam_genus,amph,amph_genus,rep,rep_genus,tree_height,tree_density,elevation,temp,precip,country,island,BGR,vert_all,mam_all,amp_all,rep_all,x,y
2,1,2,1,0,0,0,0,27.18328476,42318.66406,371.3225708,23.9715332,114.2006531,Congo,NA,18,262,106,54,102,12.3494,-4.083377493
2,1,2,1,0,0,0,0,29.27957344,47504.9375,328.0881653,25.34707642,137.9655609,Congo,NA,18,265,117,33,115,16.8894,-0.143377493
2,1,2,1,0,0,0,0,27.93816948,45834.96875,334.2228699,25.0491394,143.0053711,Congo,NA,18,289,134,40,115,16.9194,1.416622507
2,1,2,1,0,0,0,0,26,44466.71094,332.4042969,25.23145752,139.1903381,Congo,NA,18,279,125,38,116,16.8994,0.356622507
2,1,2,1,0,0,0,0,30.84057045,40943.43359,339.7518311,25.01901855,144.9325867,Congo,NA,18,284,131,39,114,17.3394,1.806622507
2,1,2,1,0,0,0,0,31.52899361,45441.46875,350.3406372,24.96663513,139.1535187,Congo,NA,18,289,134,42,113,16.3194,0.936622507
2,1,2,1,0,0,0,0,27.30031204,49831.92969,316.9503479,25.46445923,136.8318329,Congo,NA,18,264,115,30,119,16.9994,-0.553377493
2,1,2,1,0,0,0,0,24.82509804,44678.88281,323.9363403,25.33465424,137.6230164,Congo,NA,18,280,130,39,111,16.3194,0.156622507
2,1,2,1,0,0,0,0,30.22951508,43945.48828,332.9099731,25.32095184,138.2430267,Congo,NA,18,263,116,35,112,16.1994,-0.383377493
2,1,2,1,0,0,0,0,38.83227539,42427.51563,426.4150391,24.41038818,134.2168274,Congo,NA,18,316,143,57,116,15.1294,1.386622507
2,1,2,1,0,0,0,0,35.36701584,44437.11719,357.777771,24.86047974,143.7375488,Congo,NA,18,288,136,41,111,17.1394,2.006622507
2,1,2,1,0,0,0,0,27.84677124,43915.19531,325.4750061,25.37821808,137.1026917,Congo,NA,18,266,119,33,114,16.7194,-0.333377493
2,1,2,1,0,0,0,0,30.81875038,46159.52734,331.2752686,25.24511566,138.2031555,Congo,NA,18,277,125,38,114,16.5594,0.196622507
0,0,0,0,0,0,0,0,30.24609,26392.5,1616.604,19.71275,129.3226,Ethiopia,NA,18,158,102,15,41,34.9694,7.856622507
2,1,2,1,0,0,0,0,38.04070282,42559.45313,463.3704834,24.37298126,139.9078522,Congo,NA,18,297,139,46,112,16.6594,2.556622507
2,1,2,1,0,0,0,0,35.81180573,45221.97656,488.0045166,24.09258575,137.7664337,Congo,NA,18,309,140,54,115,15.4894,1.276622507
2,1,2,1,0,0,0,0,24.27007866,40595.25,326.1299438,25.26179047,142.0179138,Congo,NA,18,279,130,35,114,17.7794,0.676622507
2,1,2,1,0,0,0,0,38.53772354,44982.97266,432.4650879,24.56119843,137.386322,Congo,NA,18,304,139,53,112,15.1294,0.836622507
2,1,2,1,0,0,0,0,21.74619865,42714.17969,312.4024353,25.34772797,141.8212585,Congo,NA,18,267,117,32,118,17.5894,-0.453377493
2,1,2,1,0,0,0,0,33.69329071,42736.89844,355.6351929,24.80131073,145.0218658,Congo,NA,18,294,138,39,117,18.1294,2.536622507
2,1,2,1,0,0,0,0,34.42930603,52169.98438,759.2993774,22.42481232,162.5424957,Congo,NA,18,260,107,45,108,12.6494,-1.873377493
2,1,2,1,0,0,0,0,28.36812019,40668.90234,532.5872803,23.65125275,132.9546509,Congo,NA,18,316,145,60,111,14.2694,1.586622507
2,1,2,1,0,0,0,0,34.39073944,46326.95313,449.0861206,24.40602112,137.0462952,Congo,NA,18,315,144,57,114,14.5994,0.166622507
2,1,2,1,0,0,0,0,25.74086189,42139.39453,327.4188538,25.14664459,146.2765045,Congo,NA,18,285,132,38,115,17.4594,1.286622507
2,1,2,1,0,0,0,0,36.57266617,43952.39844,423.8557129,24.42849274,141.9689026,Congo,NA,18,294,138,43,113,16.7894,2.286622507
2,1,2,1,0,0,0,0,30.75577927,44496.80078,339.303772,25.06671295,146.4163513,Congo,NA,18,287,132,38,117,17.4794,1.576622507
1,1,1,1,0,0,0,0,14.12725544,35959.53125,453.9848328,24.06734924,98.67647552,"Tanzania, United Republic of",NA,18,264,139,45,80,37.3294,-7.433377493
2,1,2,1,0,0,0,0,29.00533485,48134.29688,266.2456055,24.51880341,113.0811157,Congo,NA,18,257,103,44,110,13.0194,-3.613377493
2,1,2,1,0,0,0,0,32.60082626,40141.21484,477.523407,24.36621552,142.1350403,Congo,NA,18,307,139,53,115,15.0094,0.276622507
0,0,0,0,0,0,0,0,20.936,23912.02,1205.902,21.70046,118.9976,Ethiopia,NA,18,158,102,15,41,34.8994,7.806622507
2,1,2,1,0,0,0,0,27.95350266,49576.72656,316.2156677,25.48016357,138.0131683,Congo,NA,18,262,114,30,118,17.2394,-0.633377493
0,0,0,0,0,0,0,0,31.62623,63300.22,2370.652,16.85484,165.5014,Ethiopia,NA,18,156,96,14,46,35.9594,7.946622507
2,1,2,1,0,0,0,0,36.00319672,44919.19531,449.5516663,24.39873199,136.9202118,Congo,NA,18,310,140,56,114,14.7294,0.776622507
2,1,2,1,0,0,0,0,29.88985443,43719.65625,346.6965637,25.12736206,138.9594574,Congo,NA,18,287,134,42,111,16.4094,0.716622507
2,1,2,1,0,0,0,0,34.77159882,46371.64453,625.6578979,23.52601471,137.7635193,Congo,NA,18,308,140,54,114,15.3294,1.556622507
1,1,1,1,0,0,0,0,22.19988,88281.34,260.0805,25.06222,66.83907,Angola,NA,18,173,82,22,69,14.3194,-8.803377493
1,1,1,1,0,0,0,0,22.97989,37708.34,271.7413,24.92453,69.17867,Angola,NA,18,189,87,31,71,14.4194,-8.913377493
2,1,2,1,0,0,0,0,32.89074707,45529.78516,352.1936646,25.11927338,138.0471039,Congo,NA,18,297,134,48,115,15.8594,0.426622507
2,1,2,1,0,0,0,0,35.09007263,45622.28125,457.865387,24.37675781,137.2530518,Congo,NA,18,309,140,54,115,15.5394,1.176622507
2,1,2,1,0,0,0,0,40.35873795,44507.83203,593.1633911,23.97559662,136.4534149,Congo,NA,18,308,142,44,122,16.5094,3.126622507
2,1,2,1,0,0,0,0,39.43642807,43749.47266,457.4035645,24.3306778,139.7486725,Congo,NA,18,297,139,46,112,16.5194,2.456622507
2,1,2,1,0,0,0,0,33.72244644,43012.08984,541.8561401,23.56512909,132.3165131,Congo,NA,18,327,146,65,116,13.4894,2.036622507
2,1,2,1,0,0,0,0,32.80358505,39628.71875,351.2412109,24.83363953,144.9336853,Congo,NA,18,290,139,38,113,18.3294,2.706622507
2,1,2,1,0,0,0,0,36.45238113,42873.25781,481.8258057,24.24495697,138.5846405,Congo,NA,18,307,149,49,109,16.4494,2.656622507
2,1,2,1,0,0,0,0,29.57683182,40624.14844,339.1246033,25.04556732,145.4011078,Congo,NA,18,283,131,38,114,17.4294,1.766622507
2,1,2,1,0,0,0,0,34.33055115,24572.25,626.600708,23.6926712,139.0879211,Congo,NA,18,309,140,54,115,15.3894,1.246622507
2,1,2,1,0,0,0,0,37.61101532,45219.81641,480.4014282,24.27536011,139.2466431,Congo,NA,18,301,137,51,113,15.4294,0.846622507
2,1,2,1,0,0,0,0,31.37963486,46128.06641,494.1401062,24.00106659,142.5747528,Congo,NA,18,310,140,56,114,14.7494,0.336622507
2,1,2,1,0,0,0,0,37.76675034,41594.47266,372.3390808,24.61877441,143.1918945,Congo,NA,18,287,135,39,113,17.6394,2.696622507
2,1,2,1,0,0,0,0,33.42284393,41761.42188,521.7471924,23.61724243,131.858078,Congo,NA,18,325,144,65,116,13.5794,1.916622507
2,1,2,1,0,0,0,0,31.61627579,42804.18359,339,25.09279938,146.2524414,Congo,NA,18,283,131,38,114,17.6794,1.716622507
2,1,2,1,0,0,0,0,37.12427902,43495.79688,382.1086426,24.64193726,143.1884003,Congo,NA,18,287,135,39,113,17.5394,2.616622507
2,1,2,1,0,0,0,0,36.97265625,46579.44141,390.5462341,24.52167664,135.4948578,Congo,NA,18,295,129,51,115,14.5394,0.146622507
2,1,2,1,0,0,0,0,27.03754425,47106.94531,320.6739197,25.51838684,135.9546204,Congo,NA,18,269,116,33,120,16.4294,-0.923377493
2,1,2,1,0,0,0,0,33.30907059,46881.19141,323.9466553,25.44171906,137.4425049,Congo,NA,18,269,116,33,120,16.2694,-0.863377493
2,1,2,1,0,0,0,0,22.6770916,46041.74609,306.7504272,25.4578186,136.6157532,Congo,NA,18,262,116,32,114,16.5194,-0.423377493
1,1,1,1,0,0,0,0,15.6857872,45627.69141,373.5783691,24.6555069,103.3905182,"Tanzania, United Republic of",NA,18,264,139,45,80,37.3594,-7.633377493
2,1,2,1,0,0,0,0,39.52156448,41486.73047,514.7983398,24.1472702,136.758316,Congo,NA,18,310,141,46,123,17.0294,3.326622507
2,1,2,1,0,0,0,0,27.60624695,46514.79297,322.1837463,25.50979614,136.1782532,Congo,NA,18,269,116,33,120,16.4394,-0.863377493
2,1,2,1,0,0,0,0,36.94917679,46623.03125,409.7368774,24.50640411,135.7653046,Congo,NA,18,315,144,57,114,14.5494,0.156622507
2,1,2,1,0,0,0,0,36.42455292,45768.27734,426.9449463,24.70077057,138.267746,Congo,NA,18,296,134,48,114,15.5994,0.756622507
2,1,2,1,0,0,0,0,30.99180603,40679.80469,522.8772583,23.60739136,132.5866089,Congo,NA,18,316,143,60,113,14.1494,1.706622507
1,1,1,1,0,0,0,0,23.61758,94552.79,382.8992,24.85429,66.54662,Angola,NA,18,173,82,22,69,14.2294,-8.783377493
2,1,2,1,0,0,0,0,33.14278412,26163.20703,346.88974,24.96490173,145.0766602,Congo,NA,18,285,132,40,113,17.5894,2.026622507
1,1,1,1,0,0,0,0,18.61671,92825.93,256.67,24.93452,66.97794,Angola,NA,18,170,81,22,67,14.3294,-8.963377493
2,1,2,1,0,0,0,0,24.92750359,45896.31641,323.067749,25.32761841,137.7074738,Congo,NA,18,280,130,39,111,16.3294,0.156622507
2,1,2,1,0,0,0,0,39.3538475,41116.83594,481.094574,24.06094513,138.7989197,Congo,NA,18,305,140,43,122,17.2594,3.276622507
2,1,2,1,0,0,0,0,36.58512497,41483.41797,480.3410339,24.35039673,142.0096436,Congo,NA,18,294,138,43,113,16.8094,2.346622507
2,1,2,1,0,0,0,0,25.0454483,47456.54297,320.3042908,25.39994354,137.5183716,Congo,NA,18,282,131,38,113,16.4794,-0.093377493
2,1,2,1,0,0,0,0,32.242939,43099.78516,525.1560669,23.72121429,134.4179993,Congo,NA,18,309,138,60,111,14.3294,1.106622507
2,1,2,1,0,0,0,0,31.99881554,44110.80859,541.1105347,23.81021576,135.9923553,Congo,NA,18,315,144,58,113,14.7994,1.236622507
2,1,2,1,0,0,0,0,28.08285141,48942.875,294.3247986,24.40947266,113.4303131,Congo,NA,18,257,103,44,110,13.0594,-3.633377493
2,1,2,1,0,0,0,0,25.72780609,45486.48828,327.1679993,25.31600037,137.8132019,Congo,NA,18,280,130,39,111,16.3394,0.166622507
2,1,2,1,0,0,0,0,35.9394455,44567.60156,462.6253357,24.20511322,138.0006256,Congo,NA,18,310,140,56,114,14.6994,0.726622507
2,1,2,1,0,0,0,0,36.96172714,46451.14063,465.3284912,24.38398743,142.362442,Congo,NA,18,294,138,43,113,16.8394,2.316622507
2,1,2,1,0,0,0,0,32.10907364,38519.21094,537.0936279,23.40671692,133.0213928,Congo,NA,18,322,142,65,115,14.0794,2.016622507
2,1,2,1,0,0,0,0,28.05245972,38446.28516,206.7725983,24.69985809,121.8995743,Congo,NA,18,265,106,53,106,11.4094,-3.653377493
2,1,2,1,0,0,0,0,40.88355637,42948.61328,471.4017639,24.39447632,138.7279663,Congo,NA,18,303,145,49,109,16.3894,2.476622507
0,0,0,0,0,0,0,0,30.0015831,62832.44141,2305.873535,14.16732483,93.63594055,"Tanzania, United Republic of",NA,18,292,185,28,79,37.3394,-2.923377493
2,1,2,1,0,0,0,0,34.93758392,45774.39844,631.0405273,23.32779388,136.7045441,Congo,NA,18,317,144,59,114,14.6794,1.336622507
2,1,2,1,0,0,0,0,32.22571564,44980.60156,593.0161743,23.70536194,136.1522369,Congo,NA,18,321,146,61,114,15.2794,1.646622507
2,1,2,1,0,0,0,0,32.62401199,41627.08203,515.6799316,23.66773682,131.6774292,Congo,NA,18,322,143,64,115,13.5994,1.796622507
2,1,2,1,0,0,0,0,40.63259888,44435.86328,574.8775024,23.98977051,136.1530151,Congo,NA,18,308,142,44,122,16.5194,3.166622507
2,1,2,1,0,0,0,0,27.84559059,47446.84375,317.3414612,25.50845337,135.9338989,Congo,NA,18,263,116,32,115,16.5094,-0.783377493
2,1,2,1,0,0,0,0,26.0026722,38424.33594,324.4111023,25.35157318,137.6641998,Congo,NA,18,282,131,38,113,16.3294,-0.063377493
2,1,2,1,0,0,0,0,33.36444092,42358.65234,353.5181274,24.84271393,144.8530579,Congo,NA,18,294,138,39,117,17.9894,2.416622507
2,1,2,1,0,0,0,0,34.57893753,44359.26953,347.2762146,24.94049072,144.2975159,Congo,NA,18,284,131,39,114,17.1494,1.806622507
2,1,2,1,0,0,0,0,22.04775238,41147.52734,323.9500427,25.20945892,145.7333374,Congo,NA,18,287,131,40,116,17.7494,1.246622507
2,1,2,1,0,0,0,0,25.83210754,44719.92969,333,25.08590698,145.8245544,Congo,NA,18,285,132,38,115,17.4894,1.186622507
2,1,2,1,0,0,0,0,31.64167023,41644.57813,344.4759216,24.94562073,145.2755585,Congo,NA,18,288,134,39,115,17.9594,2.196622507
2,1,2,1,0,0,0,0,30.30549622,43457.91406,508.3452148,23.77593079,131.9830933,Congo,NA,18,328,149,65,114,13.3994,1.606622507
0,0,0,0,0,0,0,0,24.74508476,40773.67969,2396.929199,13.58755798,103.7951508,"Tanzania, United Republic of",NA,18,286,179,29,78,37.2694,-3.133377493
2,1,2,1,0,0,0,0,37.46406937,40350.19531,479.5434265,23.88673248,133.1445465,Congo,NA,18,325,148,66,111,14.5294,2.136622507
2,1,2,1,0,0,0,0,31.50818443,44172.15234,516.2306519,23.74560242,132.4817505,Congo,NA,18,328,149,65,114,13.2894,1.606622507
2,1,2,1,0,0,0,0,34.65477371,44172.31641,380.2816162,25.01849976,142.227005,Congo,NA,18,282,125,42,115,15.3094,-0.293377493
2,1,2,1,0,0,0,0,30.2164917,41579.88281,329.6523743,25.28494873,137.8349304,Congo,NA,18,271,122,35,114,16.5494,0.076622507
2,1,2,1,0,0,0,0,35.96524048,42980.33594,547.5318604,24.00282135,137.951767,Congo,NA,18,306,141,44,121,16.9094,3.176622507
0,0,0,0,0,0,0,0,33.15961,26957.27,2029.286,18.5834,140.8016,Ethiopia,NA,18,156,98,16,42,35.0494,7.966622507
2,1,2,1,0,0,0,0,35.97805405,40028.89453,497.2965393,24.14886322,136.5763092,Congo,NA,18,315,143,57,115,15.1994,1.216622507
2,1,2,1,0,0,0,0,29.97556496,43804.95703,348.0272827,24.88824005,145.0404816,Congo,NA,18,288,134,39,115,17.8494,2.316622507
2,1,2,1,0,0,0,0,26.88187408,38478.60156,333.0036011,25.07864532,145.9983215,Congo,NA,18,286,132,38,116,17.3494,1.496622507
2,1,2,1,0,0,0,0,37.22961044,45415.61719,407.4239197,24.62068176,138.4230804,Congo,NA,18,301,137,51,113,15.5394,0.766622507
0,0,0,0,0,0,0,0,33.24066,23581.79,2004.906,18.7067,138.556,Ethiopia,NA,18,163,103,16,44,35.0194,7.956622507
2,1,2,1,0,0,0,0,34.41810608,37823.21875,516.0990601,24.2347168,134.8176117,Congo,NA,18,316,143,57,116,15.2194,1.466622507
2,1,2,1,0,0,0,0,39.10848236,45425.10547,452.2301636,24.31988525,137.7481079,Congo,NA,18,306,140,51,115,15.3394,1.026622507
2,1,2,1,0,0,0,0,24.32547379,35427.03125,329.7648621,25.16146851,140.1245575,Congo,NA,18,285,132,40,113,16.7794,0.726622507
0,0,0,0,0,0,0,0,25.43504,16442.64,1014.313,22.39352,116.9572,Ethiopia,NA,18,160,101,18,41,35.0294,7.666622507
2,1,2,1,0,0,0,0,37.40481949,45368.73438,385.7724609,24.71137695,138.2089996,Congo,NA,18,301,137,51,113,15.5094,0.716622507
2,1,2,1,0,0,0,0,39.89428329,43562.89453,434.9010315,24.58296356,138.7792511,Congo,NA,18,303,145,49,109,16.3794,2.346622507
2,1,2,1,0,0,0,0,36.06103516,44164.82422,476.4515991,24.21658783,141.2944183,Congo,NA,18,297,139,46,112,16.7794,2.516622507
2,1,2,1,0,0,0,0,27.18994141,45573.32813,318.8677979,25.46716614,135.9664459,Congo,NA,18,263,115,30,118,16.8794,-0.663377493
2,1,2,1,0,0,0,0,30.020895,43509.67188,344.9763184,25.08497162,139.1835175,Congo,NA,18,287,134,42,111,16.3994,0.846622507
2,1,2,1,0,0,0,0,25.45874214,46535.54297,332.9198303,25.30356445,138.5802307,Congo,NA,18,273,122,37,114,16.0194,-0.213377493
0,0,0,0,0,0,0,0,19.09803,17053.25,1125.655,22.71941,115.209,Ethiopia,NA,18,160,101,18,41,35.0394,7.576622507
2,1,2,1,0,0,0,0,19.57766151,41150.59766,313.1600647,25.19963226,141.1601715,Congo,NA,18,278,125,38,115,17.1094,0.736622507
2,1,2,1,0,0,0,0,37.62242889,44706.00781,501.2232666,24.13605347,139.2427673,Congo,NA,18,306,140,51,115,15.3994,0.936622507
2,1,2,1,0,0,0,0,24.70219612,37684.33984,445.9667664,24.56182709,139.6379852,Congo,NA,18,306,139,53,114,15.0294,0.546622507
2,1,2,1,0,0,0,0,37.87891769,43881.11328,433.3329468,24.64920654,138.731842,Congo,NA,18,296,134,48,114,15.6094,0.716622507
2,1,2,1,0,0,0,0,25.47838211,23362.98633,308.664856,25.4736557,140.1096954,Congo,NA,18,267,117,32,118,17.4394,-0.523377493
2,1,2,1,0,0,0,0,24.40555,35622.77734,575.2161255,23.8761261,134.9638977,Congo,NA,18,306,139,45,122,16.5994,3.376622507
2,1,2,1,0,0,0,0,36.83207703,41715.51172,388.5557556,24.65392456,143.4402771,Congo,NA,18,291,137,41,113,17.1894,2.276622507
2,1,2,1,0,0,0,0,33.6607933,42926.19922,345.1439514,24.84568634,144.831604,Congo,NA,18,289,134,39,116,17.9394,2.416622507
2,1,2,1,0,0,0,0,40.62508774,45598.69922,574.8436279,23.979422,136.4647675,Congo,NA,18,308,142,44,122,16.5194,3.146622507
2,1,2,1,0,0,0,0,25.90063667,43330.88281,307.2435608,25.57509918,135.8187256,Congo,NA,18,269,116,33,120,16.3494,-1.053377493
2,1,2,1,0,0,0,0,38.69551086,45477.55078,483.041687,24.2303299,137.6080627,Congo,NA,18,306,140,51,115,15.2894,1.076622507
2,1,2,1,0,0,0,0,35.85550308,44898.31641,532.9151611,23.80496674,135.0071411,Congo,NA,18,316,144,58,114,14.8294,1.446622507
2,1,2,1,0,0,0,0,25.9980545,46857.07813,333.4371948,25.17896576,139.792038,Congo,NA,18,285,132,40,113,16.7494,0.646622507
1,1,1,1,0,0,0,0,29.22064,75300.52,2790.837,14.97404,126.3128,Uganda,NA,18,370,209,35,126,30.1194,0.626622507
2,1,2,1,0,0,0,0,33.14448929,43446.48828,352.993927,24.83832245,144.3689575,Congo,NA,18,289,135,40,114,17.5494,2.236622507
2,1,2,1,0,0,0,0,33.02189636,46297.78906,432.7970276,24.2178772,135.6601868,Congo,NA,18,302,131,57,114,14.3194,0.336622507
2,1,2,1,0,0,0,0,32.42710495,29849.91992,365.5323486,24.77184906,140.4761658,Congo,NA,18,293,138,44,111,16.5294,2.076622507
2,1,2,1,0,0,0,0,30.06219482,43507.11328,332.1100159,25.26429749,138.2447357,Congo,NA,18,277,125,38,114,16.6494,0.176622507
2,1,2,1,0,0,0,0,25.4058857,46425.45703,335.9476624,25.17964478,139.5102692,Congo,NA,18,277,125,38,114,16.7394,0.566622507
2,1,2,1,0,0,0,0,28.38362312,53656.28906,489.7403564,23.16083527,133.1327209,Congo,NA,18,251,99,41,111,13.4794,-3.493377493
2,1,2,1,0,0,0,0,35.67188263,43571.54297,408.2724915,24.42457428,137.9145813,Congo,NA,18,310,140,56,114,14.7894,0.696622507
2,1,2,1,0,0,0,0,38.64783859,39889.17969,476.191803,24.33603058,139.7693634,Congo,NA,18,304,139,53,112,15.2794,0.696622507
2,1,2,1,0,0,0,0,30.57172775,40962.82422,535.7351685,23.62473145,133.2303314,Congo,NA,18,316,145,60,111,14.3294,1.576622507
2,1,2,1,0,0,0,0,27.25626755,47551.44531,315.9358215,25.44188385,136.5636292,Congo,NA,18,266,116,35,115,16.4194,-0.713377493
2,1,2,1,0,0,0,0,30.1517868,45868.64844,327.4789429,25.37372742,137.3883514,Congo,NA,18,263,116,35,112,16.3894,-0.363377493
2,1,2,1,0,0,0,0,38.16133118,43381.47656,527.1296997,24.21151428,138.8335724,Congo,NA,18,299,142,45,112,16.5494,2.726622507
2,1,2,1,0,0,0,0,39.17848587,44601.67578,445.7207336,24.39764099,136.9661102,Congo,NA,18,316,143,58,115,15.2294,1.026622507
2,1,2,1,0,0,0,0,27.31148148,46641.09375,328.3121338,25.22285767,139.9306183,Congo,NA,18,280,125,38,117,17.1794,0.376622507
2,1,2,1,0,0,0,0,22.44612885,40033.41406,325.7025757,25.23270264,145.6172333,Congo,NA,18,287,131,40,116,17.8094,1.246622507
2,1,2,1,0,0,0,0,24.38299751,45209.0625,324.6468811,25.21899261,142.7980957,Congo,NA,18,273,124,36,113,17.4394,0.846622507
2,1,2,1,0,0,0,0,29.10089684,42166.91406,500.5040894,23.77242279,131.7352905,Congo,NA,18,315,142,62,111,14.0194,1.496622507
2,1,2,1,0,0,0,0,35.16769028,47374.54297,619.8693237,23.83814697,138.3725586,Congo,NA,18,309,140,54,115,15.4494,1.306622507
2,1,2,1,0,0,0,0,31.83712006,49756.34766,294.8691101,24.25279999,115.3320618,Congo,NA,18,257,103,44,110,13.0694,-3.613377493
2,1,2,1,0,0,0,0,32.3260498,44693.73438,347.1673889,24.97139282,139.6230316,Congo,NA,18,289,134,42,113,16.3794,1.036622507
2,1,2,1,0,0,0,0,24.28277779,46407.36328,312.1839294,25.45576019,136.8437653,Congo,NA,18,263,116,35,112,16.4394,-0.513377493
2,1,2,1,0,0,0,0,16.12890434,29256.04883,310.7757874,25.18404388,143.3840637,Congo,NA,18,281,127,38,116,17.2094,1.066622507
2,1,2,1,0,0,0,0,25.6402092,43761.92188,329.9614868,25.3693161,137.8006439,Congo,NA,18,284,129,41,114,16.0094,0.016622507
2,1,2,1,0,0,0,0,29.84281921,39499.17969,318.7036438,25.33677673,138.1708679,Congo,NA,18,272,123,34,115,16.8394,0.116622507
2,1,2,1,0,0,0,0,36.58418655,42214.50781,519.6072388,23.97720795,132.7817841,Congo,NA,18,325,144,64,117,14.6094,2.066622507
0,0,0,0,0,0,0,0,19.57613,14872.8,697.2015,24.8546,110.4004,Ethiopia,NA,18,160,101,18,41,34.8994,7.656622507
2,1,2,1,0,0,0,0,26.26785469,46154.98438,331.8720093,25.26997833,137.8146515,Congo,NA,18,280,130,39,111,16.1994,0.486622507
2,1,2,1,0,0,0,0,22.65745926,46624.92969,320.6627502,25.3331543,137.6683197,Congo,NA,18,266,119,33,114,16.6894,-0.103377493
2,1,2,1,0,0,0,0,23.74494743,42954.27734,339.0952148,25.2336731,137.4942932,Congo,NA,18,284,132,43,109,15.8894,0.396622507
2,1,2,1,0,0,0,0,27.13733673,47809.87109,329.8964233,25.25379028,138.7974243,Congo,NA,18,279,125,38,116,16.7894,0.326622507
1,1,1,1,0,0,0,0,20.94310188,54560.35156,742.9342041,22.6071701,116.7112198,"Tanzania, United Republic of",NA,18,298,152,60,86,36.3694,-7.933377493
2,1,2,1,0,0,0,0,38.28005981,42086.56641,413.1707764,24.60643768,140.0762787,Congo,NA,18,297,139,46,112,16.5594,2.286622507
2,1,2,1,0,0,0,0,33.71728516,26458.60547,486.5539856,24.26763763,137.9013977,Congo,NA,18,306,140,51,115,15.7094,1.316622507
2,1,2,1,0,0,0,0,24.79963303,46615.76172,323.7135315,25.21131897,141.4741516,Congo,NA,18,278,125,38,115,17.2294,0.726622507
2,1,2,1,0,0,0,0,24.3680191,34880.32422,230.5631104,25.15527802,109.0171814,Congo,NA,18,254,103,47,104,12.8394,-3.553377493
2,1,2,1,0,0,0,0,37.82865143,43716.03125,486.5834656,24.40903168,139.4931183,Congo,NA,18,299,142,45,112,16.6894,2.636622507
2,1,2,1,0,0,0,0,25.13862419,21319.21484,321.7254028,25.25900879,141.1614075,Congo,NA,18,278,125,38,115,17.3094,0.686622507
2,1,2,1,0,0,0,0,39.94775391,44509.23828,431.2145081,24.57140656,135.1266479,Congo,NA,18,316,143,58,115,15.0494,1.076622507
2,1,2,1,0,0,0,0,30.94370651,45605.41406,332.9559631,25.06903992,144.1599274,Congo,NA,18,286,132,38,116,17.1194,1.326622507
2,1,2,1,0,0,0,0,29.61690903,46777.77344,324.4943542,25.3000473,138.9891815,Congo,NA,18,272,120,34,118,17.2294,0.056622507
2,1,2,1,0,0,0,0,25.93157768,44132.32422,314.7042236,25.48396149,136.2922211,Congo,NA,18,262,116,32,114,16.6094,-0.493377493
2,1,2,1,0,0,0,0,32.66390991,40698.66406,540.8191528,23.42551727,132.250885,Congo,NA,18,327,149,65,113,13.7794,2.116622507
2,1,2,1,0,0,0,0,32.37477112,43896.70313,339.6621399,25.09137726,145.9137726,Congo,NA,18,285,132,41,112,17.7894,1.876622507
2,1,2,1,0,0,0,0,21.09293365,45726.72266,316.8552551,25.30932312,137.5875397,Congo,NA,18,280,130,39,111,16.2994,0.236622507
2,1,2,1,0,0,0,0,28.96393967,46512.51563,331.5992737,25.21070251,139.7303772,Congo,NA,18,279,125,38,116,17.0794,0.366622507
2,1,2,1,0,0,0,0,24.75907898,40745.84766,315.5416565,25.47561951,137.0723877,Congo,NA,18,266,116,35,115,16.3094,-0.673377493
2,1,2,1,0,0,0,0,32.30678177,40666.77344,520.0819702,23.55837708,131.9194641,Congo,NA,18,322,143,64,115,13.7894,1.766622507
2,1,2,1,0,0,0,0,37.4604454,41623.13672,491.5270081,24.31514435,137.7803192,Congo,NA,18,302,145,45,112,16.7194,2.966622507
0,0,0,0,0,0,0,0,34.16481,63154.45,2377.765,16.94849,166.3521,Ethiopia,NA,18,158,99,15,44,35.9294,8.086622507
2,1,2,1,0,0,0,0,24.51543236,36568.3125,332.4150696,25.1392868,140.6368561,Congo,NA,18,276,125,38,113,16.7894,0.856622507
2,1,2,1,0,0,0,0,34.47745895,46617.68359,423.4814148,24.3105011,134.8410339,Congo,NA,18,302,131,57,114,14.2894,0.176622507
2,1,2,1,0,0,0,0,30.88399887,41434.78125,332.374939,25.07474213,141.6743774,Congo,NA,18,283,130,38,115,16.8094,1.086622507
0,0,0,0,0,0,0,0,32.55067,60029.22,1933.412,17.93913,149.6277,Ethiopia,NA,18,161,106,13,42,35.3794,7.546622507
2,1,2,1,0,0,0,0,31.73112869,32536.24219,343.4342651,24.95812836,145.1473083,Congo,NA,18,285,132,40,113,17.5394,1.996622507
2,1,2,1,0,0,0,0,34.12295914,32340.34766,481.8941956,24.24507599,138.2401123,Congo,NA,18,310,140,56,114,14.9594,0.826622507
2,1,2,1,0,0,0,0,10.69249439,33472.1875,174.9504242,25.04432831,107.3682098,Congo,NA,18,257,103,44,110,12.9494,-3.663377493
2,1,2,1,0,0,0,0,32.89194489,41761.79297,521.6254272,23.59101105,131.7323914,Congo,NA,18,325,144,65,116,13.6794,1.916622507
1,1,1,1,0,0,0,0,22.63627625,55898.51953,543.5079346,23.76311798,124.5545807,"Tanzania, United Republic of",NA,18,298,152,60,86,36.5094,-7.943377493
2,1,2,1,0,0,0,0,35.82653427,46426.75391,433.1057739,24.60368195,142.1916504,Congo,NA,18,285,125,45,115,14.9894,-0.183377493
